Year,State,NatIon_ID,State_ID,Region_ID,Division_ID,Personnel Type,"Teachers
(Highly Qualified) /
Paraprofessionals
(Qualified)","Teachers
(Not Highly Qualified) /
Paraprofessionals
(Not Qualified)","Teachers /
Paraprofessionals
Total",Fully Certified ,Not Fully Certified,Fully Certified/Not Fully Certified Total
2010,Hawaii                                                      ,,15,4,9,Interpreters                                                                     ,          N/A,          N/A,          N/A,12,0,12
2010,Hawaii                                                      ,,15,4,9,Psychologists                                                                    ,          N/A,          N/A,          N/A,16,0,16
2010,Hawaii                                                      ,,15,4,9,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,36,0,36
2010,Hawaii                                                      ,,15,4,9,Physical Therapists                                                              ,          N/A,          N/A,          N/A,15,0,15
2010,Hawaii                                                      ,,15,4,9,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,1,0,1
2010,Hawaii                                                      ,,15,4,9,Social Workers                                                                   ,          N/A,          N/A,          N/A,87,0,87
2010,Hawaii                                                      ,,15,4,9,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,5,0,5
2010,Hawaii                                                      ,,15,4,9,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,112,1,113
2010,Hawaii                                                      ,,15,4,9,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,0,0,0
2010,Idaho                                                       ,,16,4,8,Special Education Teachers for Ages 3-5                                          ,92.9,44.47,137.37,          N/A,          N/A,          N/A
2010,Idaho                                                       ,,16,4,8,Special Education Teachers for Ages 6-21                                         ,785.46,82.94,868.4,          N/A,          N/A,          N/A
2010,Idaho                                                       ,,16,4,8,Total Special Education Teachers                                                 ,878.36,127.41,1005.77,          N/A,          N/A,          N/A
2010,Idaho                                                       ,,16,4,8,Special Education Paraprofessionals for Ages 3-5                                 ,          N/A,          N/A,          N/A,          N/A,          N/A,          N/A
2010,Idaho                                                       ,,16,4,8,Special Education Paraprofessionals for Ages 6-21                                ,          N/A,          N/A,          N/A,          N/A,          N/A,          N/A
2010,Idaho                                                       ,,16,4,8,Total Special Education Paraprofessionals                                        ,2038.87,0,2038.87,          N/A,          N/A,          N/A
2010,Idaho                                                       ,,16,4,8,Audiologists                                                                     ,          N/A,          N/A,          N/A,4,0,4
2010,Idaho                                                       ,,16,4,8,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,213.98,0,213.98
2010,Idaho                                                       ,,16,4,8,Interpreters                                                                     ,          N/A,          N/A,          N/A,30.76,0,30.76
2010,Idaho                                                       ,,16,4,8,Psychologists                                                                    ,          N/A,          N/A,          N/A,155.72,0,155.72
2010,Idaho                                                       ,,16,4,8,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,24.45,0,24.45
2010,Idaho                                                       ,,16,4,8,Physical Therapists                                                              ,          N/A,          N/A,          N/A,2.68,0,2.68
2010,Idaho                                                       ,,16,4,8,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,6,0,6
2010,Idaho                                                       ,,16,4,8,Social Workers                                                                   ,          N/A,          N/A,          N/A,          N/A,          N/A,          N/A
2010,Idaho                                                       ,,16,4,8,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,148.7,0,148.7
2010,Idaho                                                       ,,16,4,8,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,          N/A,          N/A,          N/A
2010,Idaho                                                       ,,16,4,8,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,10.42,0,10.42
2010,Illinois                                                    ,,17,2,3,Special Education Teachers for Ages 3-5                                          ,1524.16,4,1528.16,          N/A,          N/A,          N/A
2010,Illinois                                                    ,,17,2,3,Special Education Teachers for Ages 6-21                                         ,20695.42,8,20703.42,          N/A,          N/A,          N/A
2010,Illinois                                                    ,,17,2,3,Total Special Education Teachers                                                 ,22219.58,12,22231.58,          N/A,          N/A,          N/A
2010,Illinois                                                    ,,17,2,3,Special Education Paraprofessionals for Ages 3-5                                 ,3518.54,0,3518.54,          N/A,          N/A,          N/A
2010,Illinois                                                    ,,17,2,3,Special Education Paraprofessionals for Ages 6-21                                ,27255.69,0,27255.69,          N/A,          N/A,          N/A
2010,Illinois                                                    ,,17,2,3,Total Special Education Paraprofessionals                                        ,30774.23,0,30774.23,          N/A,          N/A,          N/A
2010,Illinois                                                    ,,17,2,3,Audiologists                                                                     ,          N/A,          N/A,          N/A,35.43,0,35.43
2010,Illinois                                                    ,,17,2,3,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,3066.4,0,3066.4
2010,Illinois                                                    ,,17,2,3,Interpreters                                                                     ,          N/A,          N/A,          N/A,157.59,0,157.59
2010,Illinois                                                    ,,17,2,3,Psychologists                                                                    ,          N/A,          N/A,          N/A,2030.54,0,2030.54
2010,Illinois                                                    ,,17,2,3,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,952.22,0,952.22
2010,Illinois                                                    ,,17,2,3,Physical Therapists                                                              ,          N/A,          N/A,          N/A,355.19,0,355.19
2010,Illinois                                                    ,,17,2,3,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,195.53,0,195.53
2010,Illinois                                                    ,,17,2,3,Social Workers                                                                   ,          N/A,          N/A,          N/A,3371.35,0,3371.35
2010,Illinois                                                    ,,17,2,3,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,685.97,0,685.97
2010,Illinois                                                    ,,17,2,3,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,452.16,0,452.16
2010,Illinois                                                    ,,17,2,3,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,27.07,0,27.07
2010,Indiana                                                     ,,18,2,3,Special Education Teachers for Ages 3-5                                          ,14.05,0,14.05,          N/A,          N/A,          N/A
2010,Indiana                                                     ,,18,2,3,Special Education Teachers for Ages 6-21                                         ,1697.86,155.1,1852.96,          N/A,          N/A,          N/A
2010,Indiana                                                     ,,18,2,3,Total Special Education Teachers                                                 ,1711.91,155.1,1867.01,          N/A,          N/A,          N/A
2010,Indiana                                                     ,,18,2,3,Special Education Paraprofessionals for Ages 3-5                                 ,668.2,0,668.2,          N/A,          N/A,          N/A
2010,Indiana                                                     ,,18,2,3,Special Education Paraprofessionals for Ages 6-21                                ,8990.1,0,8990.1,          N/A,          N/A,          N/A
2010,Indiana                                                     ,,18,2,3,Total Special Education Paraprofessionals                                        ,9658.3,0,9658.3,          N/A,          N/A,          N/A
2010,Indiana                                                     ,,18,2,3,Audiologists                                                                     ,          N/A,          N/A,          N/A,29.8,0,29.8
2010,Indiana                                                     ,,18,2,3,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,953.1,0,953.1
2010,Indiana                                                     ,,18,2,3,Interpreters                                                                     ,          N/A,          N/A,          N/A,284.8,0,284.8
2010,Indiana                                                     ,,18,2,3,Psychologists                                                                    ,          N/A,          N/A,          N/A,500,0,500
2010,Indiana                                                     ,,18,2,3,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,301.8,0,301.8
2010,Indiana                                                     ,,18,2,3,Physical Therapists                                                              ,          N/A,          N/A,          N/A,148.8,0,148.8
2010,Indiana                                                     ,,18,2,3,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,42.5,0,42.5
2010,Indiana                                                     ,,18,2,3,Social Workers                                                                   ,          N/A,          N/A,          N/A,212.1,0,212.1
2010,Indiana                                                     ,,18,2,3,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,221.7,0,221.7
2010,Indiana                                                     ,,18,2,3,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,189.3,0,189.3
2010,Indiana                                                     ,,18,2,3,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,18.9,0,18.9
2010,Iowa                                                        ,,19,2,4,Special Education Teachers for Ages 3-5                                          ,538.49,0,538.49,          N/A,          N/A,          N/A
2010,Iowa                                                        ,,19,2,4,Special Education Teachers for Ages 6-21                                         ,5368.92,0,5368.92,          N/A,          N/A,          N/A
2010,Iowa                                                        ,,19,2,4,Total Special Education Teachers                                                 ,5907.41,0,5907.41,          N/A,          N/A,          N/A
2010,Iowa                                                        ,,19,2,4,Special Education Paraprofessionals for Ages 3-5                                 ,897.62,0,897.62,          N/A,          N/A,          N/A
2010,Iowa                                                        ,,19,2,4,Special Education Paraprofessionals for Ages 6-21                                ,7767.88,0,7767.88,          N/A,          N/A,          N/A
2010,Iowa                                                        ,,19,2,4,Total Special Education Paraprofessionals                                        ,8665.5,0,8665.5,          N/A,          N/A,          N/A
2010,Iowa                                                        ,,19,2,4,Audiologists                                                                     ,          N/A,          N/A,          N/A,47.47,0,47.47
2010,Iowa                                                        ,,19,2,4,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,453.56,0,453.56
2010,Iowa                                                        ,,19,2,4,Interpreters                                                                     ,          N/A,          N/A,          N/A,123.69,0,123.69
2010,Iowa                                                        ,,19,2,4,Psychologists                                                                    ,          N/A,          N/A,          N/A,285.56,0,285.56
2010,Iowa                                                        ,,19,2,4,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,71.85,0,71.85
2010,Iowa                                                        ,,19,2,4,Physical Therapists                                                              ,          N/A,          N/A,          N/A,41.44,0,41.44
2010,Iowa                                                        ,,19,2,4,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,9.5,0,9.5
2010,Iowa                                                        ,,19,2,4,Social Workers                                                                   ,          N/A,          N/A,          N/A,196.67,0,196.67
2010,Iowa                                                        ,,19,2,4,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,52.12,0,52.12
2010,Iowa                                                        ,,19,2,4,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,5.55,0,5.55
2010,Iowa                                                        ,,19,2,4,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,11.47,0,11.47
2010,Kansas                                                      ,,20,2,4,Special Education Teachers for Ages 3-5                                          ,490.33,0,490.33,          N/A,          N/A,          N/A
2010,Kansas                                                      ,,20,2,4,Special Education Teachers for Ages 6-21                                         ,2927.25,1183.98,4111.23,          N/A,          N/A,          N/A
2010,Kansas                                                      ,,20,2,4,Total Special Education Teachers                                                 ,3417.58,1183.98,4601.56,          N/A,          N/A,          N/A
2010,Kansas                                                      ,,20,2,4,Special Education Paraprofessionals for Ages 3-5                                 ,485.33,0,485.33,          N/A,          N/A,          N/A
2010,Kansas                                                      ,,20,2,4,Special Education Paraprofessionals for Ages 6-21                                ,6643.81,0,6643.81,          N/A,          N/A,          N/A
2010,Kansas                                                      ,,20,2,4,Total Special Education Paraprofessionals                                        ,7129.14,0,7129.14,          N/A,          N/A,          N/A
2010,Kansas                                                      ,,20,2,4,Audiologists                                                                     ,          N/A,          N/A,          N/A,24.29,0,24.29
2010,Kansas                                                      ,,20,2,4,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,883.26,0,883.26
2010,Kansas                                                      ,,20,2,4,Interpreters                                                                     ,          N/A,          N/A,          N/A,60.67,0,60.67
2010,Kansas                                                      ,,20,2,4,Psychologists                                                                    ,          N/A,          N/A,          N/A,511.71,0.67,512.38
2010,Kansas                                                      ,,20,2,4,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,227.6,0,227.6
2010,Kansas                                                      ,,20,2,4,Physical Therapists                                                              ,          N/A,          N/A,          N/A,102.85,0,102.85
2010,Kansas                                                      ,,20,2,4,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,48.87,0,48.87
2010,Kansas                                                      ,,20,2,4,Social Workers                                                                   ,          N/A,          N/A,          N/A,279.17,0,279.17
2010,Kansas                                                      ,,20,2,4,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,88.99,0,88.99
2010,Kansas                                                      ,,20,2,4,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,34.58,0,34.58
2010,Kansas                                                      ,,20,2,4,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,1.88,0,1.88
2010,Kentucky                                                    ,,21,3,6,Special Education Teachers for Ages 3-5                                          ,408.74,5.7,414.44,          N/A,          N/A,          N/A
2010,Kentucky                                                    ,,21,3,6,Special Education Teachers for Ages 6-21                                         ,6571.27,163.02,6734.29,          N/A,          N/A,          N/A
2010,Kentucky                                                    ,,21,3,6,Total Special Education Teachers                                                 ,6982,168.72,7150.78,          N/A,          N/A,          N/A
2010,Kentucky                                                    ,,21,3,6,Special Education Paraprofessionals for Ages 3-5                                 ,594.36,0,594.36,          N/A,          N/A,          N/A
2010,Kentucky                                                    ,,21,3,6,Special Education Paraprofessionals for Ages 6-21                                ,5374.05,15.25,5389.3,          N/A,          N/A,          N/A
2010,Kentucky                                                    ,,21,3,6,Total Special Education Paraprofessionals                                        ,5968.6,15.3,5983.9,          N/A,          N/A,          N/A
2010,Kentucky                                                    ,,21,3,6,Audiologists                                                                     ,          N/A,          N/A,          N/A,6.2,0,6.2
2010,Kentucky                                                    ,,21,3,6,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,1107.43,27.16,1134.59
2010,Kentucky                                                    ,,21,3,6,Interpreters                                                                     ,          N/A,          N/A,          N/A,107.3,1,108.3
2010,Kentucky                                                    ,,21,3,6,Psychologists                                                                    ,          N/A,          N/A,          N/A,382.25,5,387.25
2010,Kentucky                                                    ,,21,3,6,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,248.75,3.2,251.95
2010,Kentucky                                                    ,,21,3,6,Physical Therapists                                                              ,          N/A,          N/A,          N/A,126.67,4.2,130.87
2010,Kentucky                                                    ,,21,3,6,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,60.3,0,60.3
2010,Kentucky                                                    ,,21,3,6,Social Workers                                                                   ,          N/A,          N/A,          N/A,23.2,0,23.2
2010,Kentucky                                                    ,,21,3,6,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,147.78,0,147.78
2010,Kentucky                                                    ,,21,3,6,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,95.9,0,95.9
2010,Kentucky                                                    ,,21,3,6,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,33.33,0,33.33
2010,Louisiana                                                   ,,22,3,7,Special Education Teachers for Ages 3-5                                          ,616.62,13.46,630.08,          N/A,          N/A,          N/A
2010,Louisiana                                                   ,,22,3,7,Special Education Teachers for Ages 6-21                                         ,5326.84,311.82,5638.66,          N/A,          N/A,          N/A
2010,Louisiana                                                   ,,22,3,7,Total Special Education Teachers                                                 ,5943.46,325.28,6268.74,          N/A,          N/A,          N/A
2010,Louisiana                                                   ,,22,3,7,Special Education Paraprofessionals for Ages 3-5                                 ,503.05,27.5,530.55,          N/A,          N/A,          N/A
2010,Louisiana                                                   ,,22,3,7,Special Education Paraprofessionals for Ages 6-21                                ,6197.59,326.41,6524,          N/A,          N/A,          N/A
2010,Louisiana                                                   ,,22,3,7,Total Special Education Paraprofessionals                                        ,6700.64,353.91,7054.55,          N/A,          N/A,          N/A
2010,Louisiana                                                   ,,22,3,7,Audiologists                                                                     ,          N/A,          N/A,          N/A,21.83,2,23.83
2010,Louisiana                                                   ,,22,3,7,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,1281.11,19,1300.11
2010,Louisiana                                                   ,,22,3,7,Interpreters                                                                     ,          N/A,          N/A,          N/A,53.5,38,91.5
2010,Louisiana                                                   ,,22,3,7,Psychologists                                                                    ,          N/A,          N/A,          N/A,215.61,1,216.61
2010,Louisiana                                                   ,,22,3,7,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,162.51,24,186.51
2010,Louisiana                                                   ,,22,3,7,Physical Therapists                                                              ,          N/A,          N/A,          N/A,77.51,10.8,88.31
2010,Louisiana                                                   ,,22,3,7,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,359.66,15.84,375.5
2010,Louisiana                                                   ,,22,3,7,Social Workers                                                                   ,          N/A,          N/A,          N/A,386.3,6.92,393.23
2010,Louisiana                                                   ,,22,3,7,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,75,14,89
2010,Louisiana                                                   ,,22,3,7,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,39.76,0.75,40.51
2010,Louisiana                                                   ,,22,3,7,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,3.2,3.25,6.45
2010,Maine                                                       ,,23,1,1,Special Education Teachers for Ages 3-5                                          ,80.2,0,80.2,          N/A,          N/A,          N/A
2010,Maine                                                       ,,23,1,1,Special Education Teachers for Ages 6-21                                         ,1836.5,139.93,1976.43,          N/A,          N/A,          N/A
2010,Maine                                                       ,,23,1,1,Total Special Education Teachers                                                 ,1916.7,139.93,2056.63,          N/A,          N/A,          N/A
2010,Maine                                                       ,,23,1,1,Special Education Paraprofessionals for Ages 3-5                                 ,114.4,0,114.4,          N/A,          N/A,          N/A
2010,Maine                                                       ,,23,1,1,Special Education Paraprofessionals for Ages 6-21                                ,3830.58,247,4077.58,          N/A,          N/A,          N/A
2010,Maine                                                       ,,23,1,1,Total Special Education Paraprofessionals                                        ,3944.98,247,4191.98,          N/A,          N/A,          N/A
2010,Maine                                                       ,,23,1,1,Audiologists                                                                     ,          N/A,          N/A,          N/A,12.42,0,12.42
2010,Maine                                                       ,,23,1,1,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,400.13,7,407.13
2010,Maine                                                       ,,23,1,1,Interpreters                                                                     ,          N/A,          N/A,          N/A,37.27,0,37.27
2010,Maine                                                       ,,23,1,1,Psychologists                                                                    ,          N/A,          N/A,          N/A,164.68,1,165.68
2010,Maine                                                       ,,23,1,1,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,293.65,4,297.65
2010,Maine                                                       ,,23,1,1,Physical Therapists                                                              ,          N/A,          N/A,          N/A,72.69,2,74.69
2010,Maine                                                       ,,23,1,1,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,6.51,0,6.51
2010,Maine                                                       ,,23,1,1,Social Workers                                                                   ,          N/A,          N/A,          N/A,208.2,6,214.2
2010,Maine                                                       ,,23,1,1,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,48.59,10.75,59.34
2010,Maine                                                       ,,23,1,1,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,23.56,0.2,23.76
2010,Maine                                                       ,,23,1,1,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,1.56,0,1.56
2010,Maryland                                                    ,,24,3,5,Special Education Teachers for Ages 3-5                                          ,650.95,54.6,705.55,          N/A,          N/A,          N/A
2010,Maryland                                                    ,,24,3,5,Special Education Teachers for Ages 6-21                                         ,7448.55,1037.95,8486.5,          N/A,          N/A,          N/A
2010,Maryland                                                    ,,24,3,5,Total Special Education Teachers                                                 ,8099.5,1092.55,9192.05,          N/A,          N/A,          N/A
2010,Maryland                                                    ,,24,3,5,Special Education Paraprofessionals for Ages 3-5                                 ,580.85,0,580.85,          N/A,          N/A,          N/A
2010,Maryland                                                    ,,24,3,5,Special Education Paraprofessionals for Ages 6-21                                ,8069.48,0,8069.48,          N/A,          N/A,          N/A
2010,Maryland                                                    ,,24,3,5,Total Special Education Paraprofessionals                                        ,8650.33,0,8650.33,          N/A,          N/A,          N/A
2010,Maryland                                                    ,,24,3,5,Audiologists                                                                     ,          N/A,          N/A,          N/A,36.71,0,36.71
2010,Maryland                                                    ,,24,3,5,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,1406.88,32.6,1439.48
2010,Maryland                                                    ,,24,3,5,Interpreters                                                                     ,          N/A,          N/A,          N/A,103.64,0,103.64
2010,Maryland                                                    ,,24,3,5,Psychologists                                                                    ,          N/A,          N/A,          N/A,462.45,7,469.45
2010,Maryland                                                    ,,24,3,5,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,456.17,17,473.17
2010,Maryland                                                    ,,24,3,5,Physical Therapists                                                              ,          N/A,          N/A,          N/A,213.16,1.6,214.76
2010,Maryland                                                    ,,24,3,5,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,577.68,13.5,591.18
2010,Maryland                                                    ,,24,3,5,Social Workers                                                                   ,          N/A,          N/A,          N/A,510.9,17,527.9
2010,Maryland                                                    ,,24,3,5,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,225.12,2,227.12
2010,Maryland                                                    ,,24,3,5,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,230.9,4,234.9
2010,Maryland                                                    ,,24,3,5,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,37.3,0,37.3
2010,Massachusetts                                               ,,25,1,1,Special Education Teachers for Ages 3-5                                          ,1133.85,33.28,1167.13,          N/A,          N/A,          N/A
2010,Massachusetts                                               ,,25,1,1,Special Education Teachers for Ages 6-21                                         ,7787.96,382.58,8170.54,          N/A,          N/A,          N/A
2010,Massachusetts                                               ,,25,1,1,Total Special Education Teachers                                                 ,8921.81,415.86,9337.67,          N/A,          N/A,          N/A
2010,Massachusetts                                               ,,25,1,1,Special Education Paraprofessionals for Ages 3-5                                 ,2778.11,110.52,2888.63,          N/A,          N/A,          N/A
2010,Massachusetts                                               ,,25,1,1,Special Education Paraprofessionals for Ages 6-21                                ,12646.32,380.39,13026.71,          N/A,          N/A,          N/A
2010,Massachusetts                                               ,,25,1,1,Total Special Education Paraprofessionals                                        ,15424.43,490.91,15915.34,          N/A,          N/A,          N/A
2010,Massachusetts                                               ,,25,1,1,Audiologists                                                                     ,          N/A,          N/A,          N/A,8.43,0,8.43
2010,Massachusetts                                               ,,25,1,1,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,1763.99,0,1763.99
2010,Massachusetts                                               ,,25,1,1,Interpreters                                                                     ,          N/A,          N/A,          N/A,46.09,0,46.09
2010,Massachusetts                                               ,,25,1,1,Psychologists                                                                    ,          N/A,          N/A,          N/A,669.15,28.09,697.24
2010,Massachusetts                                               ,,25,1,1,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,754.86,0,754.86
2010,Massachusetts                                               ,,25,1,1,Physical Therapists                                                              ,          N/A,          N/A,          N/A,216.56,0,216.56
2010,Massachusetts                                               ,,25,1,1,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,43.3,0.5,43.8
2010,Massachusetts                                               ,,25,1,1,Social Workers                                                                   ,          N/A,          N/A,          N/A,114.26,55.27,169.53
2010,Massachusetts                                               ,,25,1,1,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,79.04,46.53,125.57
2010,Massachusetts                                               ,,25,1,1,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,373.14,18.52,391.66
2010,Massachusetts                                               ,,25,1,1,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,29.99,0,29.99
2010,Michigan                                                    ,,26,2,3,Special Education Teachers for Ages 3-5                                          ,785.21,3,788.21,          N/A,          N/A,          N/A
2010,Michigan                                                    ,,26,2,3,Special Education Teachers for Ages 6-21                                         ,13097.65,53.17,13150.82,          N/A,          N/A,          N/A
2010,Michigan                                                    ,,26,2,3,Total Special Education Teachers                                                 ,13882.86,56.17,13939.03,          N/A,          N/A,          N/A
2010,Michigan                                                    ,,26,2,3,Special Education Paraprofessionals for Ages 3-5                                 ,792.74,0,792.74,          N/A,          N/A,          N/A
2010,Michigan                                                    ,,26,2,3,Special Education Paraprofessionals for Ages 6-21                                ,10388.24,0,10388.24,          N/A,          N/A,          N/A
2010,Michigan                                                    ,,26,2,3,Total Special Education Paraprofessionals                                        ,11180.98,0,11180.98,          N/A,          N/A,          N/A
2010,Michigan                                                    ,,26,2,3,Audiologists                                                                     ,          N/A,          N/A,          N/A,42.51,0,42.51
2010,Michigan                                                    ,,26,2,3,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,1917.4,0,1917.4
2010,Michigan                                                    ,,26,2,3,Interpreters                                                                     ,          N/A,          N/A,          N/A,125.65,0,125.65
2010,Michigan                                                    ,,26,2,3,Psychologists                                                                    ,          N/A,          N/A,          N/A,769.66,0,769.66
2010,Michigan                                                    ,,26,2,3,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,394.25,0,394.25
2010,Michigan                                                    ,,26,2,3,Physical Therapists                                                              ,          N/A,          N/A,          N/A,155.44,0,155.44
2010,Michigan                                                    ,,26,2,3,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,81.26,0,81.26
2010,Michigan                                                    ,,26,2,3,Social Workers                                                                   ,          N/A,          N/A,          N/A,1197.08,0,1197.08
2010,Michigan                                                    ,,26,2,3,Medical/Nursing Service Staff                                                    ,          N/A,          N/A,          N/A,141.61,0,141.61
2010,Michigan                                                    ,,26,2,3,Counselors and Rehabilitation Counselors                                         ,          N/A,          N/A,          N/A,11,0,11
2010,Michigan                                                    ,,26,2,3,Orientation and Mobility Specialists                                             ,          N/A,          N/A,          N/A,32.51,0,32.51
2010,Minnesota                                                   ,,27,2,4,Special Education Teachers for Ages 3-5                                          ,697.08,22.31,719.39,          N/A,          N/A,          N/A
2010,Minnesota                                                   ,,27,2,4,Special Education Teachers for Ages 6-21                                         ,7404.58,345.7,7750.28,          N/A,          N/A,          N/A
2010,Minnesota                                                   ,,27,2,4,Total Special Education Teachers                                                 ,8101.66,368.01,8469.67,          N/A,          N/A,          N/A
2010,Minnesota                                                   ,,27,2,4,Special Education Paraprofessionals for Ages 3-5                                 ,1408.88,0,1408.88,          N/A,          N/A,          N/A
2010,Minnesota                                                   ,,27,2,4,Special Education Paraprofessionals for Ages 6-21                                ,10033.02,0,10033.02,          N/A,          N/A,          N/A
2010,Minnesota                                                   ,,27,2,4,Total Special Education Paraprofessionals                                        ,11441.9,0,11441.9,          N/A,          N/A,          N/A
2010,Minnesota                                                   ,,27,2,4,Audiologists                                                                     ,          N/A,          N/A,          N/A,34.94,0,34.94
2010,Minnesota                                                   ,,27,2,4,Speech-Language Pathologists                                                     ,          N/A,          N/A,          N/A,1714.6,0,1714.6
2010,Minnesota                                                   ,,27,2,4,Interpreters                                                                     ,          N/A,          N/A,          N/A,170.61,0,170.61
2010,Minnesota                                                   ,,27,2,4,Psychologists                                                                    ,          N/A,          N/A,          N/A,667.58,0,667.58
2010,Minnesota                                                   ,,27,2,4,Occupational Therapists                                                          ,          N/A,          N/A,          N/A,538.85,0,538.85
2010,Minnesota                                                   ,,27,2,4,Physical Therapists                                                              ,          N/A,          N/A,          N/A,172.75,0,172.75
2010,Minnesota                                                   ,,27,2,4,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/A,          N/A,          N/A,377.86,0,377.86
2010,Minnesota                                                   ,,27,2,4,Social Workers                                                                   ,          N/A,          N/A,          N/A,726.81,0,726.81
