Year,State,NatIon_ID,State_ID,Region_ID,Division_ID,Personnel Type,"Teachers
(Highly Qualified) /
Paraprofessionals
(Qualified)","Teachers
(Not Highly Qualified) /
Paraprofessionals
(Not Qualified)","Teachers /
Paraprofessionals
Total",Fully Certified ,Not Fully Certified,Fully Certified/Not Fully Certified Total
2008,Hawaii                                       ,,15,4,9,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,39,0,39
2008,Hawaii                                       ,,15,4,9,Physical Therapists                                                              ,          N/V,          N/V,          N/V,28,0,28
2008,Hawaii                                       ,,15,4,9,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,1,0,1
2008,Hawaii                                       ,,15,4,9,Social Workers                                                                   ,          N/V,          N/V,          N/V,78,0,78
2008,Hawaii                                       ,,15,4,9,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,17,0,17
2008,Hawaii                                       ,,15,4,9,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,241,25,266
2008,Hawaii                                       ,,15,4,9,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,7,0,7
2008,Idaho                                        ,,16,4,8,Special Education Teachers for Ages 3-5                                          ,124,16,140,          N/V,          N/V,          N/V
2008,Idaho                                        ,,16,4,8,Special Education Teachers for Ages 6-21                                         ,911,53,965,          N/V,          N/V,          N/V
2008,Idaho                                        ,,16,4,8,Total Special Education Teachers                                                 ,"1,035.00",69,"1,105.00",          N/V,          N/V,          N/V
2008,Idaho                                        ,,16,4,8,Special Education Paraprofessionals for Ages 3-5                                 ,342,0,342,          N/V,          N/V,          N/V
2008,Idaho                                        ,,16,4,8,Special Education Paraprofessionals for Ages 6-21                                ,"2,323.00",0,"2,323.00",          N/V,          N/V,          N/V
2008,Idaho                                        ,,16,4,8,Total Special Education Paraprofessionals                                        ,"2,664.00",0,"2,664.00",          N/V,          N/V,          N/V
2008,Idaho                                        ,,16,4,8,Audiologists                                                                     ,          N/V,          N/V,          N/V,5,0,5
2008,Idaho                                        ,,16,4,8,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,200,4,204
2008,Idaho                                        ,,16,4,8,Interpreters                                                                     ,          N/V,          N/V,          N/V,38,0,38
2008,Idaho                                        ,,16,4,8,Psychologists                                                                    ,          N/V,          N/V,          N/V,151,3,154
2008,Idaho                                        ,,16,4,8,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,32,0,32
2008,Idaho                                        ,,16,4,8,Physical Therapists                                                              ,          N/V,          N/V,          N/V,5,0,5
2008,Idaho                                        ,,16,4,8,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,3,0,3
2008,Idaho                                        ,,16,4,8,Social Workers                                                                   ,          N/V,          N/V,          N/V,          N/V,          N/V,          N/V
2008,Idaho                                        ,,16,4,8,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,120,1,121
2008,Idaho                                        ,,16,4,8,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,          N/V,          N/V,          N/V
2008,Idaho                                        ,,16,4,8,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,7,1,7
2008,Illinois                                     ,,17,2,3,Special Education Teachers for Ages 3-5                                          ,"1,461.00",3,"1,464.00",          N/V,          N/V,          N/V
2008,Illinois                                     ,,17,2,3,Special Education Teachers for Ages 6-21                                         ,"20,408.00",46,"20,454.00",          N/V,          N/V,          N/V
2008,Illinois                                     ,,17,2,3,Total Special Education Teachers                                                 ,"21,870.00",49,"21,919.00",          N/V,          N/V,          N/V
2008,Illinois                                     ,,17,2,3,Special Education Paraprofessionals for Ages 3-5                                 ,"3,392.00",0,"3,392.00",          N/V,          N/V,          N/V
2008,Illinois                                     ,,17,2,3,Special Education Paraprofessionals for Ages 6-21                                ,"27,785.00",0,"27,785.00",          N/V,          N/V,          N/V
2008,Illinois                                     ,,17,2,3,Total Special Education Paraprofessionals                                        ,"31,177.00",0,"31,177.00",          N/V,          N/V,          N/V
2008,Illinois                                     ,,17,2,3,Audiologists                                                                     ,          N/V,          N/V,          N/V,37,0,37
2008,Illinois                                     ,,17,2,3,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"3,510.00",0,"3,510.00"
2008,Illinois                                     ,,17,2,3,Interpreters                                                                     ,          N/V,          N/V,          N/V,124,0,124
2008,Illinois                                     ,,17,2,3,Psychologists                                                                    ,          N/V,          N/V,          N/V,"2,018.00",0,"2,018.00"
2008,Illinois                                     ,,17,2,3,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,913,0,913
2008,Illinois                                     ,,17,2,3,Physical Therapists                                                              ,          N/V,          N/V,          N/V,368,0,368
2008,Illinois                                     ,,17,2,3,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,212,0,212
2008,Illinois                                     ,,17,2,3,Social Workers                                                                   ,          N/V,          N/V,          N/V,"3,489.00",0,"3,489.00"
2008,Illinois                                     ,,17,2,3,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,722,0,722
2008,Illinois                                     ,,17,2,3,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,451,0,451
2008,Illinois                                     ,,17,2,3,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,26,0,26
2008,Indiana                                      ,,18,2,3,Special Education Teachers for Ages 3-5                                          ,405,12,417,          N/V,          N/V,          N/V
2008,Indiana                                      ,,18,2,3,Special Education Teachers for Ages 6-21                                         ,"6,569.00",268,"6,837.00",          N/V,          N/V,          N/V
2008,Indiana                                      ,,18,2,3,Total Special Education Teachers                                                 ,"6,974.00",280,"7,254.00",          N/V,          N/V,          N/V
2008,Indiana                                      ,,18,2,3,Special Education Paraprofessionals for Ages 3-5                                 ,734,0,734,          N/V,          N/V,          N/V
2008,Indiana                                      ,,18,2,3,Special Education Paraprofessionals for Ages 6-21                                ,"8,073.00",0,"8,073.00",          N/V,          N/V,          N/V
2008,Indiana                                      ,,18,2,3,Total Special Education Paraprofessionals                                        ,"8,807.00",0,"8,807.00",          N/V,          N/V,          N/V
2008,Indiana                                      ,,18,2,3,Audiologists                                                                     ,          N/V,          N/V,          N/V,13,0,13
2008,Indiana                                      ,,18,2,3,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"1,182.00",65,"1,247.00"
2008,Indiana                                      ,,18,2,3,Interpreters                                                                     ,          N/V,          N/V,          N/V,111,5,116
2008,Indiana                                      ,,18,2,3,Psychologists                                                                    ,          N/V,          N/V,          N/V,514,5,519
2008,Indiana                                      ,,18,2,3,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,240,4,244
2008,Indiana                                      ,,18,2,3,Physical Therapists                                                              ,          N/V,          N/V,          N/V,128,2,129
2008,Indiana                                      ,,18,2,3,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,21,1,22
2008,Indiana                                      ,,18,2,3,Social Workers                                                                   ,          N/V,          N/V,          N/V,77,2,79
2008,Indiana                                      ,,18,2,3,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,19,0,19
2008,Indiana                                      ,,18,2,3,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,54,0,54
2008,Indiana                                      ,,18,2,3,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,3,0,3
2008,Iowa                                         ,,19,2,4,Special Education Teachers for Ages 3-5                                          ,563,0,563,          N/V,          N/V,          N/V
2008,Iowa                                         ,,19,2,4,Special Education Teachers for Ages 6-21                                         ,"5,774.00",0,"5,774.00",          N/V,          N/V,          N/V
2008,Iowa                                         ,,19,2,4,Total Special Education Teachers                                                 ,"6,337.00",0,"6,337.00",          N/V,          N/V,          N/V
2008,Iowa                                         ,,19,2,4,Special Education Paraprofessionals for Ages 3-5                                 ,890,0,890,          N/V,          N/V,          N/V
2008,Iowa                                         ,,19,2,4,Special Education Paraprofessionals for Ages 6-21                                ,"7,129.00",0,"7,129.00",          N/V,          N/V,          N/V
2008,Iowa                                         ,,19,2,4,Total Special Education Paraprofessionals                                        ,"8,018.00",0,"8,018.00",          N/V,          N/V,          N/V
2008,Iowa                                         ,,19,2,4,Audiologists                                                                     ,          N/V,          N/V,          N/V,47,0,47
2008,Iowa                                         ,,19,2,4,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,495,0,495
2008,Iowa                                         ,,19,2,4,Interpreters                                                                     ,          N/V,          N/V,          N/V,137,0,137
2008,Iowa                                         ,,19,2,4,Psychologists                                                                    ,          N/V,          N/V,          N/V,307,0,307
2008,Iowa                                         ,,19,2,4,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,76,0,76
2008,Iowa                                         ,,19,2,4,Physical Therapists                                                              ,          N/V,          N/V,          N/V,51,0,51
2008,Iowa                                         ,,19,2,4,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,12,0,12
2008,Iowa                                         ,,19,2,4,Social Workers                                                                   ,          N/V,          N/V,          N/V,242,0,242
2008,Iowa                                         ,,19,2,4,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,50,0,50
2008,Iowa                                         ,,19,2,4,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,11,0,11
2008,Iowa                                         ,,19,2,4,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,12,0,12
2008,Kansas                                       ,,20,2,4,Special Education Teachers for Ages 3-5                                          ,480,0,480,          N/V,          N/V,          N/V
2008,Kansas                                       ,,20,2,4,Special Education Teachers for Ages 6-21                                         ,"2,885.00","1,262.00","4,147.00",          N/V,          N/V,          N/V
2008,Kansas                                       ,,20,2,4,Total Special Education Teachers                                                 ,"3,365.00","1,262.00","4,627.00",          N/V,          N/V,          N/V
2008,Kansas                                       ,,20,2,4,Special Education Paraprofessionals for Ages 3-5                                 ,919,0,919,          N/V,          N/V,          N/V
2008,Kansas                                       ,,20,2,4,Special Education Paraprofessionals for Ages 6-21                                ,"10,536.00",0,"10,536.00",          N/V,          N/V,          N/V
2008,Kansas                                       ,,20,2,4,Total Special Education Paraprofessionals                                        ,"11,455.00",0,"11,455.00",          N/V,          N/V,          N/V
2008,Kansas                                       ,,20,2,4,Audiologists                                                                     ,          N/V,          N/V,          N/V,24,0,24
2008,Kansas                                       ,,20,2,4,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,823,0,823
2008,Kansas                                       ,,20,2,4,Interpreters                                                                     ,          N/V,          N/V,          N/V,55,0,55
2008,Kansas                                       ,,20,2,4,Psychologists                                                                    ,          N/V,          N/V,          N/V,507,0,507
2008,Kansas                                       ,,20,2,4,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,216,0,216
2008,Kansas                                       ,,20,2,4,Physical Therapists                                                              ,          N/V,          N/V,          N/V,93,0,93
2008,Kansas                                       ,,20,2,4,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,52,1,53
2008,Kansas                                       ,,20,2,4,Social Workers                                                                   ,          N/V,          N/V,          N/V,284,0,284
2008,Kansas                                       ,,20,2,4,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,90,0,90
2008,Kansas                                       ,,20,2,4,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,37,0,37
2008,Kansas                                       ,,20,2,4,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,1,0,1
2008,Kentucky                                     ,,21,3,6,Special Education Teachers for Ages 3-5                                          ,397,13,410,          N/V,          N/V,          N/V
2008,Kentucky                                     ,,21,3,6,Special Education Teachers for Ages 6-21                                         ,"6,431.00",192,"6,623.00",          N/V,          N/V,          N/V
2008,Kentucky                                     ,,21,3,6,Total Special Education Teachers                                                 ,"6,828.00",205,"7,033.00",          N/V,          N/V,          N/V
2008,Kentucky                                     ,,21,3,6,Special Education Paraprofessionals for Ages 3-5                                 ,665,0,665,          N/V,          N/V,          N/V
2008,Kentucky                                     ,,21,3,6,Special Education Paraprofessionals for Ages 6-21                                ,"5,141.00",9,"5,150.00",          N/V,          N/V,          N/V
2008,Kentucky                                     ,,21,3,6,Total Special Education Paraprofessionals                                        ,"5,806.00",9,"5,815.00",          N/V,          N/V,          N/V
2008,Kentucky                                     ,,21,3,6,Audiologists                                                                     ,          N/V,          N/V,          N/V,6,0,6
2008,Kentucky                                     ,,21,3,6,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"1,078.00",42,"1,121.00"
2008,Kentucky                                     ,,21,3,6,Interpreters                                                                     ,          N/V,          N/V,          N/V,106,4,110
2008,Kentucky                                     ,,21,3,6,Psychologists                                                                    ,          N/V,          N/V,          N/V,378,8,386
2008,Kentucky                                     ,,21,3,6,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,229,6,235
2008,Kentucky                                     ,,21,3,6,Physical Therapists                                                              ,          N/V,          N/V,          N/V,121,3,123
2008,Kentucky                                     ,,21,3,6,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,40,0,40
2008,Kentucky                                     ,,21,3,6,Social Workers                                                                   ,          N/V,          N/V,          N/V,19,0,19
2008,Kentucky                                     ,,21,3,6,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,119,1,120
2008,Kentucky                                     ,,21,3,6,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,113,0,113
2008,Kentucky                                     ,,21,3,6,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,30,0,30
2008,Louisiana                                    ,,22,3,7,Special Education Teachers for Ages 3-5                                          ,578,108,686,          N/V,          N/V,          N/V
2008,Louisiana                                    ,,22,3,7,Special Education Teachers for Ages 6-21                                         ,"4,957.00","1,381.00","6,339.00",          N/V,          N/V,          N/V
2008,Louisiana                                    ,,22,3,7,Total Special Education Teachers                                                 ,"5,536.00","1,489.00","7,025.00",          N/V,          N/V,          N/V
2008,Louisiana                                    ,,22,3,7,Special Education Paraprofessionals for Ages 3-5                                 ,779,72,851,          N/V,          N/V,          N/V
2008,Louisiana                                    ,,22,3,7,Special Education Paraprofessionals for Ages 6-21                                ,"5,848.00",277,"6,125.00",          N/V,          N/V,          N/V
2008,Louisiana                                    ,,22,3,7,Total Special Education Paraprofessionals                                        ,"6,627.00",349,"6,976.00",          N/V,          N/V,          N/V
2008,Louisiana                                    ,,22,3,7,Audiologists                                                                     ,          N/V,          N/V,          N/V,39,0,39
2008,Louisiana                                    ,,22,3,7,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"1,148.00",18,"1,166.00"
2008,Louisiana                                    ,,22,3,7,Interpreters                                                                     ,          N/V,          N/V,          N/V,119,9,128
2008,Louisiana                                    ,,22,3,7,Psychologists                                                                    ,          N/V,          N/V,          N/V,333,2,335
2008,Louisiana                                    ,,22,3,7,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,168,1,169
2008,Louisiana                                    ,,22,3,7,Physical Therapists                                                              ,          N/V,          N/V,          N/V,78,1,79
2008,Louisiana                                    ,,22,3,7,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,373,11,383
2008,Louisiana                                    ,,22,3,7,Social Workers                                                                   ,          N/V,          N/V,          N/V,325,5,330
2008,Louisiana                                    ,,22,3,7,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,246,20,266
2008,Louisiana                                    ,,22,3,7,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,47,3,50
2008,Louisiana                                    ,,22,3,7,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,37,5,42
2008,Maine                                        ,,23,1,1,Special Education Teachers for Ages 3-5                                          ,212,0,212,          N/V,          N/V,          N/V
2008,Maine                                        ,,23,1,1,Special Education Teachers for Ages 6-21                                         ,"2,485.00",161,"2,646.00",          N/V,          N/V,          N/V
2008,Maine                                        ,,23,1,1,Total Special Education Teachers                                                 ,"2,697.00",161,"2,857.00",          N/V,          N/V,          N/V
2008,Maine                                        ,,23,1,1,Special Education Paraprofessionals for Ages 3-5                                 ,24,0,24,          N/V,          N/V,          N/V
2008,Maine                                        ,,23,1,1,Special Education Paraprofessionals for Ages 6-21                                ,"3,957.00",139,"4,096.00",          N/V,          N/V,          N/V
2008,Maine                                        ,,23,1,1,Total Special Education Paraprofessionals                                        ,"3,982.00",139,"4,121.00",          N/V,          N/V,          N/V
2008,Maine                                        ,,23,1,1,Audiologists                                                                     ,          N/V,          N/V,          N/V,17,0,17
2008,Maine                                        ,,23,1,1,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,439,14,453
2008,Maine                                        ,,23,1,1,Interpreters                                                                     ,          N/V,          N/V,          N/V,33,0,33
2008,Maine                                        ,,23,1,1,Psychologists                                                                    ,          N/V,          N/V,          N/V,186,0,186
2008,Maine                                        ,,23,1,1,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,208,7,215
2008,Maine                                        ,,23,1,1,Physical Therapists                                                              ,          N/V,          N/V,          N/V,79,0,79
2008,Maine                                        ,,23,1,1,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,18,1,19
2008,Maine                                        ,,23,1,1,Social Workers                                                                   ,          N/V,          N/V,          N/V,197,4,200
2008,Maine                                        ,,23,1,1,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,54,0,54
2008,Maine                                        ,,23,1,1,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,28,0,29
2008,Maine                                        ,,23,1,1,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,6,0,6
2008,Maryland                                     ,,24,3,5,Special Education Teachers for Ages 3-5                                          ,565,82,647,          N/V,          N/V,          N/V
2008,Maryland                                     ,,24,3,5,Special Education Teachers for Ages 6-21                                         ,"6,820.00","1,951.00","8,771.00",          N/V,          N/V,          N/V
2008,Maryland                                     ,,24,3,5,Total Special Education Teachers                                                 ,"7,385.00","2,033.00","9,418.00",          N/V,          N/V,          N/V
2008,Maryland                                     ,,24,3,5,Special Education Paraprofessionals for Ages 3-5                                 ,583,0,583,          N/V,          N/V,          N/V
2008,Maryland                                     ,,24,3,5,Special Education Paraprofessionals for Ages 6-21                                ,"8,003.00",0,"8,003.00",          N/V,          N/V,          N/V
2008,Maryland                                     ,,24,3,5,Total Special Education Paraprofessionals                                        ,"8,586.00",0,"8,586.00",          N/V,          N/V,          N/V
2008,Maryland                                     ,,24,3,5,Audiologists                                                                     ,          N/V,          N/V,          N/V,33,0,33
2008,Maryland                                     ,,24,3,5,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"1,299.00",37,"1,335.00"
2008,Maryland                                     ,,24,3,5,Interpreters                                                                     ,          N/V,          N/V,          N/V,61,59,120
2008,Maryland                                     ,,24,3,5,Psychologists                                                                    ,          N/V,          N/V,          N/V,435,11,446
2008,Maryland                                     ,,24,3,5,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,403,5,408
2008,Maryland                                     ,,24,3,5,Physical Therapists                                                              ,          N/V,          N/V,          N/V,189,2,190
2008,Maryland                                     ,,24,3,5,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,482,19,501
2008,Maryland                                     ,,24,3,5,Social Workers                                                                   ,          N/V,          N/V,          N/V,506,20,526
2008,Maryland                                     ,,24,3,5,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,236,0,236
2008,Maryland                                     ,,24,3,5,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,186,7,193
2008,Maryland                                     ,,24,3,5,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,39,1,40
2008,Massachusetts                                ,,25,1,1,Special Education Teachers for Ages 3-5                                          ,"1,187.00",55,"1,242.00",          N/V,          N/V,          N/V
2008,Massachusetts                                ,,25,1,1,Special Education Teachers for Ages 6-21                                         ,"8,004.00",482,"8,486.00",          N/V,          N/V,          N/V
2008,Massachusetts                                ,,25,1,1,Total Special Education Teachers                                                 ,"9,192.00",536,"9,728.00",          N/V,          N/V,          N/V
2008,Massachusetts                                ,,25,1,1,Special Education Paraprofessionals for Ages 3-5                                 ,"2,552.00",161,"2,713.00",          N/V,          N/V,          N/V
2008,Massachusetts                                ,,25,1,1,Special Education Paraprofessionals for Ages 6-21                                ,"11,379.00",637,"12,016.00",          N/V,          N/V,          N/V
2008,Massachusetts                                ,,25,1,1,Total Special Education Paraprofessionals                                        ,"13,931.00",798,"14,729.00",          N/V,          N/V,          N/V
2008,Massachusetts                                ,,25,1,1,Audiologists                                                                     ,          N/V,          N/V,          N/V,9,0,9
2008,Massachusetts                                ,,25,1,1,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"1,576.00",0,"1,576.00"
2008,Massachusetts                                ,,25,1,1,Interpreters                                                                     ,          N/V,          N/V,          N/V,48,0,48
2008,Massachusetts                                ,,25,1,1,Psychologists                                                                    ,          N/V,          N/V,          N/V,595,31,626
2008,Massachusetts                                ,,25,1,1,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,685,0,685
2008,Massachusetts                                ,,25,1,1,Physical Therapists                                                              ,          N/V,          N/V,          N/V,210,0,210
2008,Massachusetts                                ,,25,1,1,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,64,3,67
2008,Massachusetts                                ,,25,1,1,Social Workers                                                                   ,          N/V,          N/V,          N/V,136,42,177
2008,Massachusetts                                ,,25,1,1,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,88,53,141
2008,Massachusetts                                ,,25,1,1,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,310,20,330
2008,Massachusetts                                ,,25,1,1,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,26,0,26
2008,Michigan                                     ,,26,2,3,Special Education Teachers for Ages 3-5                                          ,780,7,787,          N/V,          N/V,          N/V
2008,Michigan                                     ,,26,2,3,Special Education Teachers for Ages 6-21                                         ,"12,730.00",655,"13,385.00",          N/V,          N/V,          N/V
2008,Michigan                                     ,,26,2,3,Total Special Education Teachers                                                 ,"13,509.00",662,"14,172.00",          N/V,          N/V,          N/V
2008,Michigan                                     ,,26,2,3,Special Education Paraprofessionals for Ages 3-5                                 ,810,0,810,          N/V,          N/V,          N/V
2008,Michigan                                     ,,26,2,3,Special Education Paraprofessionals for Ages 6-21                                ,"10,436.00",8,"10,444.00",          N/V,          N/V,          N/V
2008,Michigan                                     ,,26,2,3,Total Special Education Paraprofessionals                                        ,"11,246.00",8,"11,254.00",          N/V,          N/V,          N/V
2008,Michigan                                     ,,26,2,3,Audiologists                                                                     ,          N/V,          N/V,          N/V,47,0,47
2008,Michigan                                     ,,26,2,3,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"1,793.00",0,"1,793.00"
2008,Michigan                                     ,,26,2,3,Interpreters                                                                     ,          N/V,          N/V,          N/V,111,0,111
2008,Michigan                                     ,,26,2,3,Psychologists                                                                    ,          N/V,          N/V,          N/V,763,0,763
2008,Michigan                                     ,,26,2,3,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,368,0,368
2008,Michigan                                     ,,26,2,3,Physical Therapists                                                              ,          N/V,          N/V,          N/V,161,0,161
2008,Michigan                                     ,,26,2,3,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,81,0,81
2008,Michigan                                     ,,26,2,3,Social Workers                                                                   ,          N/V,          N/V,          N/V,"1,242.00",0,"1,242.00"
2008,Michigan                                     ,,26,2,3,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,127,0,127
2008,Michigan                                     ,,26,2,3,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,4,0,4
2008,Michigan                                     ,,26,2,3,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,29,0,29
2008,Minnesota                                    ,,27,2,4,Special Education Teachers for Ages 3-5                                          ,773,50,822,          N/V,          N/V,          N/V
2008,Minnesota                                    ,,27,2,4,Special Education Teachers for Ages 6-21                                         ,"7,222.00",378,"7,600.00",          N/V,          N/V,          N/V
2008,Minnesota                                    ,,27,2,4,Total Special Education Teachers                                                 ,"7,995.00",428,"8,423.00",          N/V,          N/V,          N/V
2008,Minnesota                                    ,,27,2,4,Special Education Paraprofessionals for Ages 3-5                                 ,"1,330.00",0,"1,330.00",          N/V,          N/V,          N/V
2008,Minnesota                                    ,,27,2,4,Special Education Paraprofessionals for Ages 6-21                                ,"9,781.00",0,"9,781.00",          N/V,          N/V,          N/V
2008,Minnesota                                    ,,27,2,4,Total Special Education Paraprofessionals                                        ,"11,111.00",0,"11,111.00",          N/V,          N/V,          N/V
2008,Minnesota                                    ,,27,2,4,Audiologists                                                                     ,          N/V,          N/V,          N/V,41,0,41
2008,Minnesota                                    ,,27,2,4,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,"1,661.00",0,"1,661.00"
2008,Minnesota                                    ,,27,2,4,Interpreters                                                                     ,          N/V,          N/V,          N/V,169,0,169
2008,Minnesota                                    ,,27,2,4,Psychologists                                                                    ,          N/V,          N/V,          N/V,638,0,638
2008,Minnesota                                    ,,27,2,4,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,536,0,536
2008,Minnesota                                    ,,27,2,4,Physical Therapists                                                              ,          N/V,          N/V,          N/V,170,0,170
2008,Minnesota                                    ,,27,2,4,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,379,0,379
2008,Minnesota                                    ,,27,2,4,Social Workers                                                                   ,          N/V,          N/V,          N/V,743,0,743
2008,Minnesota                                    ,,27,2,4,Medical/Nursing Service Staff                                                    ,          N/V,          N/V,          N/V,267,0,267
2008,Minnesota                                    ,,27,2,4,Counselors and Rehabilitation Counselors                                         ,          N/V,          N/V,          N/V,36,0,36
2008,Minnesota                                    ,,27,2,4,Orientation and Mobility Specialists                                             ,          N/V,          N/V,          N/V,6,0,6
2008,Mississippi                                  ,,28,3,6,Special Education Teachers for Ages 3-5                                          ,93,7,100,          N/V,          N/V,          N/V
2008,Mississippi                                  ,,28,3,6,Special Education Teachers for Ages 6-21                                         ,717,288,"1,004.00",          N/V,          N/V,          N/V
2008,Mississippi                                  ,,28,3,6,Total Special Education Teachers                                                 ,810,294,"1,104.00",          N/V,          N/V,          N/V
2008,Mississippi                                  ,,28,3,6,Special Education Paraprofessionals for Ages 3-5                                 ,          N/V,          N/V,          N/V,          N/V,          N/V,          N/V
2008,Mississippi                                  ,,28,3,6,Special Education Paraprofessionals for Ages 6-21                                ,"1,360.00",0,"1,360.00",          N/V,          N/V,          N/V
2008,Mississippi                                  ,,28,3,6,Total Special Education Paraprofessionals                                        ,"1,360.00",0,"1,360.00",          N/V,          N/V,          N/V
2008,Mississippi                                  ,,28,3,6,Audiologists                                                                     ,          N/V,          N/V,          N/V,2,1,3
2008,Mississippi                                  ,,28,3,6,Speech-Language Pathologists                                                     ,          N/V,          N/V,          N/V,390,100,490
2008,Mississippi                                  ,,28,3,6,Interpreters                                                                     ,          N/V,          N/V,          N/V,40,0,40
2008,Mississippi                                  ,,28,3,6,Psychologists                                                                    ,          N/V,          N/V,          N/V,42,7,49
2008,Mississippi                                  ,,28,3,6,Occupational Therapists                                                          ,          N/V,          N/V,          N/V,52,0,52
2008,Mississippi                                  ,,28,3,6,Physical Therapists                                                              ,          N/V,          N/V,          N/V,34,0,34
2008,Mississippi                                  ,,28,3,6,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,          N/V,          N/V,          N/V,"1,102.00",100,"1,202.00"
