Extraction Date:,6/4/2015,,,,,,,
Updated:,,,,,,,,
Revised:,,,,,,,,
,,,,,,,,
Year,State,Personnel Type,"Teachers Highly Qualified/Paraprofessionals Qualified","Teachers Not Highly Qualified/Paraprofessionals Not Qualified",Teachers/Paraprofessionals Total,Fully Certified,Not Fully Certified,Fully Certified/Not Fully Certified Total
2013,Kentucky,Special Education Paraprofessionals for Ages 6-21,4879.18,74,4953.18,-,-,-
2013,Kentucky,Total Special Education Paraprofessionals ,5410.08,76,5486.08,-,-,-
2013,Kentucky,Special Education Teachers for Ages 3-5,419.41,4,423.41,-,-,-
2013,Kentucky,Special Education Teachers for Ages 6-21,6162.35,89.36,6251.71,-,-,-
2013,Kentucky,Total Special Education Teachers,6581.76,93.36,6675.12,-,-,-
2013,Kentucky,Audiologists,-,-,-,4.88,0,4.88
2013,Kentucky,Counselors and Rehabilitation Counselors,-,-,-,43.8,0,43.8
2013,Kentucky,Interpreters,-,-,-,92.6,1,93.6
2013,Kentucky,Medical / Nursing Service Staff,-,-,-,134,1,135
2013,Kentucky,Occupational Therapists,-,-,-,248.08,6.75,254.83
2013,Kentucky,Orientation and Mobility Specialists,-,-,-,32.84,0,32.84
2013,Kentucky,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,20.1,0,20.1
2013,Kentucky,Physical Therapists,-,-,-,124.08,6.35,130.43
2013,Kentucky,Psychologists,-,-,-,369.64,1,370.64
2013,Kentucky,Social Workers,-,-,-,10.6,0,10.6
2013,Kentucky,Speech-Language Pathologists,-,-,-,1062.31,28.1,1090.41
2013,Louisiana,Special Education Paraprofessionals for Ages 3-5,484.88,29,513.88,-,-,-
2013,Louisiana,Special Education Paraprofessionals for Ages 6-21,5543.95,669.37,6213.32,-,-,-
2013,Louisiana,Total Special Education Paraprofessionals ,6028.83,698.37,6727.2,-,-,-
2013,Louisiana,Special Education Teachers for Ages 3-5,564.94,23.7,588.64,-,-,-
2013,Louisiana,Special Education Teachers for Ages 6-21,4831.91,336.52,5168.43,-,-,-
2013,Louisiana,Total Special Education Teachers,5396.85,360.22,5757.07,-,-,-
2013,Louisiana,Audiologists,-,-,-,21.25,2,23.25
2013,Louisiana,Counselors and Rehabilitation Counselors,-,-,-,88.74,16.5,105.24
2013,Louisiana,Interpreters,-,-,-,46,15,61
2013,Louisiana,Medical / Nursing Service Staff,-,-,-,92,19,111
2013,Louisiana,Occupational Therapists,-,-,-,136.44,35.6,172.04
2013,Louisiana,Orientation and Mobility Specialists,-,-,-,4,2,6
2013,Louisiana,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,316.7,9.71,326.41
2013,Louisiana,Physical Therapists,-,-,-,67.39,11.9,79.29
2013,Louisiana,Psychologists,-,-,-,227.16,0,227.16
2013,Louisiana,Social Workers,-,-,-,202.11,4.5,206.61
2013,Louisiana,Speech-Language Pathologists,-,-,-,1249.98,24,1273.98
2013,Maine,Special Education Paraprofessionals for Ages 3-5,41.57,0,41.57,-,-,-
2013,Maine,Special Education Paraprofessionals for Ages 6-21,4096.23,234.5,4330.73,-,-,-
2013,Maine,Total Special Education Paraprofessionals ,4137.8,234.5,4372.3,-,-,-
2013,Maine,Special Education Teachers for Ages 3-5,55.23,0,55.23,-,-,-
2013,Maine,Special Education Teachers for Ages 6-21,1823.55,155.85,1979.4,-,-,-
2013,Maine,Total Special Education Teachers,1878.78,155.85,2034.63,-,-,-
2013,Maine,Audiologists,-,-,-,7.93,0,7.93
2013,Maine,Counselors and Rehabilitation Counselors,-,-,-,22.4,8,30.4
2013,Maine,Interpreters,-,-,-,20.85,1,21.85
2013,Maine,Medical / Nursing Service Staff,-,-,-,62.09,11,73.09
2013,Maine,Occupational Therapists,-,-,-,213.13,3,216.13
2013,Maine,Orientation and Mobility Specialists,-,-,-,2.28,0,2.28
2013,Maine,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,14.76,4,18.76
2013,Maine,Physical Therapists,-,-,-,71.79,3,74.79
2013,Maine,Psychologists,-,-,-,179.23,2,181.23
2013,Maine,Social Workers,-,-,-,214.82,11,225.82
2013,Maine,Speech-Language Pathologists,-,-,-,393.91,9.6,403.51
2013,Maryland,Special Education Paraprofessionals for Ages 3-5,486,0,486,-,-,-
2013,Maryland,Special Education Paraprofessionals for Ages 6-21,6787.51,0,6787.51,-,-,-
2013,Maryland,Total Special Education Paraprofessionals ,7273.51,0,7273.51,-,-,-
2013,Maryland,Special Education Teachers for Ages 3-5,708,56,764,-,-,-
2013,Maryland,Special Education Teachers for Ages 6-21,7441.06,496.27,7937.33,-,-,-
2013,Maryland,Total Special Education Teachers,8149.06,552.27,8701.33,-,-,-
2013,Maryland,Audiologists,-,-,-,30.8,0,30.8
2013,Maryland,Counselors and Rehabilitation Counselors,-,-,-,213.43,1,214.43
2013,Maryland,Interpreters,-,-,-,193.59,0,193.59
2013,Maryland,Medical / Nursing Service Staff,-,-,-,202.82,1.5,204.32
2013,Maryland,Occupational Therapists,-,-,-,515.73,7,522.73
2013,Maryland,Orientation and Mobility Specialists,-,-,-,26.7,1.5,28.2
2013,Maryland,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,523.07,11.4,534.47
2013,Maryland,Physical Therapists,-,-,-,215.4,2.1,217.5
2013,Maryland,Psychologists,-,-,-,364.03,2,366.03
2013,Maryland,Social Workers,-,-,-,519.49,3,522.49
2013,Maryland,Speech-Language Pathologists,-,-,-,1359.85,18,1377.85
2013,Massachusetts,Special Education Paraprofessionals for Ages 3-5,3181.47,86.64,3268.11,-,-,-
2013,Massachusetts,Special Education Paraprofessionals for Ages 6-21,13976.38,281.63,14258.01,-,-,-
2013,Massachusetts,Total Special Education Paraprofessionals ,17157.85,368.27,17526.12,-,-,-
2013,Massachusetts,Special Education Teachers for Ages 3-5,1093.25,33.67,1126.92,-,-,-
2013,Massachusetts,Special Education Teachers for Ages 6-21,7258.53,384.85,7643.38,-,-,-
2013,Massachusetts,Total Special Education Teachers,8351.78,418.52,8770.3,-,-,-
2013,Massachusetts,Audiologists,-,-,-,10.11,0,10.11
2013,Massachusetts,Counselors and Rehabilitation Counselors,-,-,-,420.55,19.7,440.25
2013,Massachusetts,Interpreters,-,-,-,43.67,0,43.67
2013,Massachusetts,Medical / Nursing Service Staff,-,-,-,90.04,45.66,135.7
2013,Massachusetts,Occupational Therapists,-,-,-,750.36,0,750.36
2013,Massachusetts,Orientation and Mobility Specialists,-,-,-,19.83,0,19.83
2013,Massachusetts,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,41.94,0.33,42.27
2013,Massachusetts,Physical Therapists,-,-,-,230.54,0,230.54
2013,Massachusetts,Psychologists,-,-,-,714.36,15.03,729.39
2013,Massachusetts,Social Workers,-,-,-,136.04,25.19,161.23
2013,Massachusetts,Speech-Language Pathologists,-,-,-,1721,0,1721
2013,Michigan,Special Education Paraprofessionals for Ages 3-5,656.6,0,656.6,-,-,-
2013,Michigan,Special Education Paraprofessionals for Ages 6-21,9991.2,0,9991.2,-,-,-
2013,Michigan,Total Special Education Paraprofessionals ,10647.8,0,10647.8,-,-,-
2013,Michigan,Special Education Teachers for Ages 3-5,700.02,1,701.02,-,-,-
2013,Michigan,Special Education Teachers for Ages 6-21,11445.55,19.01,11464.56,-,-,-
2013,Michigan,Total Special Education Teachers,12145.57,20.01,12165.58,-,-,-
2013,Michigan,Audiologists,-,-,-,27.87,0,27.87
2013,Michigan,Counselors and Rehabilitation Counselors,-,-,-,5,0,5
2013,Michigan,Interpreters,-,-,-,128.15,0,128.15
2013,Michigan,Medical / Nursing Service Staff,-,-,-,120,0,120
2013,Michigan,Occupational Therapists,-,-,-,377.44,0,377.44
2013,Michigan,Orientation and Mobility Specialists,-,-,-,30.49,0,30.49
2013,Michigan,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,75.62,0,75.62
2013,Michigan,Physical Therapists,-,-,-,156.14,0,156.14
2013,Michigan,Psychologists,-,-,-,733.5,0,733.5
2013,Michigan,Social Workers,-,-,-,1097.8,0,1097.8
2013,Michigan,Speech-Language Pathologists,-,-,-,2025.28,0,2025.28
2013,Minnesota,Special Education Paraprofessionals for Ages 3-5,1502.89,0,1502.89,-,-,-
2013,Minnesota,Special Education Paraprofessionals for Ages 6-21,10952.8,0,10952.8,-,-,-
2013,Minnesota,Total Special Education Paraprofessionals ,12455.69,0,12455.69,-,-,-
2013,Minnesota,Special Education Teachers for Ages 3-5,721.1,28.92,750.02,-,-,-
2013,Minnesota,Special Education Teachers for Ages 6-21,7431.44,447,7878.44,-,-,-
2013,Minnesota,Total Special Education Teachers,8152.54,475.92,8628.46,-,-,-
2013,Minnesota,Audiologists,-,-,-,40.34,0,40.34
2013,Minnesota,Counselors and Rehabilitation Counselors,-,-,-,50.6,0,50.6
2013,Minnesota,Interpreters,-,-,-,189.95,0,189.95
2013,Minnesota,Medical / Nursing Service Staff,-,-,-,349.64,0,349.64
2013,Minnesota,Occupational Therapists,-,-,-,577.01,0,577.01
2013,Minnesota,Orientation and Mobility Specialists,-,-,-,13.39,0,13.39
2013,Minnesota,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,365.41,0,365.41
2013,Minnesota,Physical Therapists,-,-,-,162.26,0,162.26
2013,Minnesota,Psychologists,-,-,-,711.53,0,711.53
2013,Minnesota,Social Workers,-,-,-,671.92,0,671.92
2013,Minnesota,Speech-Language Pathologists,-,-,-,1731.34,0,1731.34
2013,Mississippi,Special Education Paraprofessionals for Ages 3-5,0,0,0,-,-,-
2013,Mississippi,Special Education Paraprofessionals for Ages 6-21,1314.4,0,1314.4,-,-,-
2013,Mississippi,Total Special Education Paraprofessionals ,1314.4,0,1314.4,-,-,-
2013,Mississippi,Special Education Teachers for Ages 3-5,101.1,0,101.1,-,-,-
2013,Mississippi,Special Education Teachers for Ages 6-21,4911.9,23.5,4935.4,-,-,-
2013,Mississippi,Total Special Education Teachers,5013,23.5,5036.5,-,-,-
2013,Mississippi,Audiologists,-,-,-,2.72,1,3.72
2013,Mississippi,Counselors and Rehabilitation Counselors,-,-,-,34.76,0.17,34.94
2013,Mississippi,Interpreters,-,-,-,33.52,0,33.52
2013,Mississippi,Medical / Nursing Service Staff,-,-,-,369.95,0,369.95
2013,Mississippi,Occupational Therapists,-,-,-,89.92,0,89.92
2013,Mississippi,Orientation and Mobility Specialists,-,-,-,3.88,0,3.88
2013,Mississippi,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,883.92,150.52,1034.45
2013,Mississippi,Physical Therapists,-,-,-,0,79.78,79.78
2013,Mississippi,Psychologists,-,-,-,35.39,8.3,43.69
2013,Mississippi,Social Workers,-,-,-,12.64,0,12.64
2013,Mississippi,Speech-Language Pathologists,-,-,-,589.15,0,589.15
2013,Missouri,Special Education Paraprofessionals for Ages 3-5,1107.01,0,1107.01,-,-,-
2013,Missouri,Special Education Paraprofessionals for Ages 6-21,8258.78,46.25,8305.03,-,-,-
2013,Missouri,Total Special Education Paraprofessionals ,9365.79,46.25,9412.04,-,-,-
2013,Missouri,Special Education Teachers for Ages 3-5,1052.5,34.12,1086.62,-,-,-
2013,Missouri,Special Education Teachers for Ages 6-21,7616.24,289.94,7906.18,-,-,-
2013,Missouri,Total Special Education Teachers,8668.74,324.06,8992.8,-,-,-
2013,Missouri,Audiologists,-,-,-,15,0,15
2013,Missouri,Counselors and Rehabilitation Counselors,-,-,-,1.73,0.09,1.82
2013,Missouri,Interpreters,-,-,-,145.21,1,146.21
2013,Missouri,Medical / Nursing Service Staff,-,-,-,104.45,0,104.45
2013,Missouri,Occupational Therapists,-,-,-,358.52,7.96,366.48
2013,Missouri,Orientation and Mobility Specialists,-,-,-,9.7,0,9.7
2013,Missouri,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,42.31,0.1,42.41
2013,Missouri,Physical Therapists,-,-,-,117.63,2,119.63
2013,Missouri,Psychologists,-,-,-,202.58,8.9,211.48
2013,Missouri,Social Workers,-,-,-,110.49,5.49,115.98
2013,Missouri,Speech-Language Pathologists,-,-,-,150.64,13.63,164.27
2013,Montana,Special Education Paraprofessionals for Ages 3-5,102.97,0,102.97,-,-,-
2013,Montana,Special Education Paraprofessionals for Ages 6-21,1352.79,0,1352.79,-,-,-
2013,Montana,Total Special Education Paraprofessionals ,1455.76,0,1455.76,-,-,-
2013,Montana,Special Education Teachers for Ages 3-5,62.22,3.13,65.35,-,-,-
2013,Montana,Special Education Teachers for Ages 6-21,710.61,178.2,888.81,-,-,-
2013,Montana,Total Special Education Teachers,772.83,181.33,954.16,-,-,-
2013,Montana,Audiologists,-,-,-,2.85,0,2.85
2013,Montana,Counselors and Rehabilitation Counselors,-,-,-,10.49,0.8,11.29
2013,Montana,Interpreters,-,-,-,29.48,0,29.48
2013,Montana,Medical / Nursing Service Staff,-,-,-,22.49,0,22.49
2013,Montana,Occupational Therapists,-,-,-,28.44,1,29.44
2013,Montana,Orientation and Mobility Specialists,-,-,-,4.55,0,4.55
2013,Montana,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,0,0,0
2013,Montana,Physical Therapists,-,-,-,16.56,0,16.56
2013,Montana,Psychologists,-,-,-,92.6,0,92.6
2013,Montana,Social Workers,-,-,-,10.98,1,11.98
2013,Montana,Speech-Language Pathologists,-,-,-,173.2,2.6,175.8
2013,Nebraska,Special Education Paraprofessionals for Ages 3-5,324.58,0,324.58,-,-,-
2013,Nebraska,Special Education Paraprofessionals for Ages 6-21,3937.55,0,3937.55,-,-,-
2013,Nebraska,Total Special Education Paraprofessionals ,4262.13,0,4262.13,-,-,-
2013,Nebraska,Special Education Teachers for Ages 3-5,189.36,10.63,199.99,-,-,-
2013,Nebraska,Special Education Teachers for Ages 6-21,2501.22,155.03,2656.25,-,-,-
2013,Nebraska,Total Special Education Teachers,2690.58,165.66,2856.24,-,-,-
2013,Nebraska,Audiologists,-,-,-,2.8,0,2.8
2013,Nebraska,Counselors and Rehabilitation Counselors,-,-,-,820.39,0,820.39
2013,Nebraska,Interpreters,-,-,-,50.66,0,50.66
2013,Nebraska,Medical / Nursing Service Staff,-,-,-,265.38,0,265.38
2013,Nebraska,Occupational Therapists,-,-,-,61.5,0,61.5
2013,Nebraska,Orientation and Mobility Specialists,-,-,-,0,0,0
2013,Nebraska,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,0,0,0
2013,Nebraska,Physical Therapists,-,-,-,20.13,0,20.13
2013,Nebraska,Psychologists,-,-,-,251.31,3,254.31
2013,Nebraska,Social Workers,-,-,-,82.6,0,82.6
2013,Nebraska,Speech-Language Pathologists,-,-,-,628.39,0,628.39
2013,Nevada,Special Education Paraprofessionals for Ages 3-5,356.31,11.34,367.65,-,-,-
2013,Nevada,Special Education Paraprofessionals for Ages 6-21,1566.95,173.76,1740.71,-,-,-
2013,Nevada,Total Special Education Paraprofessionals ,1923.26,185.1,2108.36,-,-,-
2013,Nevada,Special Education Teachers for Ages 3-5,348.6,131.5,480.1,-,-,-
2013,Nevada,Special Education Teachers for Ages 6-21,2400.5,319.5,2720,-,-,-
2013,Nevada,Total Special Education Teachers,2749.1,451,3200.1,-,-,-
2013,Nevada,Audiologists,-,-,-,10,0,10
2013,Nevada,Counselors and Rehabilitation Counselors,-,-,-,238.63,0,238.63
2013,Nevada,Interpreters,-,-,-,44.85,1,45.85
2013,Nevada,Medical / Nursing Service Staff,-,-,-,274.39,19,293.39
2013,Nevada,Occupational Therapists,-,-,-,111.17,2,113.17
2013,Nevada,Orientation and Mobility Specialists,-,-,-,11.28,0,11.28
2013,Nevada,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,75.25,0,75.25
2013,Nevada,Physical Therapists,-,-,-,59.12,0,59.12
2013,Nevada,Psychologists,-,-,-,273.27,1,274.27
2013,Nevada,Social Workers,-,-,-,24,0,24
2013,Nevada,Speech-Language Pathologists,-,-,-,517.82,0,517.82
2013,New Hampshire,Special Education Paraprofessionals for Ages 3-5,444.04,-,444.04,-,-,-
2013,New Hampshire,Special Education Paraprofessionals for Ages 6-21,5439.01,-,5439.01,-,-,-
2013,New Hampshire,Total Special Education Paraprofessionals ,5883.05,-,5883.05,-,-,-
2013,New Hampshire,Special Education Teachers for Ages 3-5,178.7,0,178.7,-,-,-
2013,New Hampshire,Special Education Teachers for Ages 6-21,2202,0,2202,-,-,-
2013,New Hampshire,Total Special Education Teachers,2380.7,0,2380.7,-,-,-
2013,New Hampshire,Audiologists,-,-,-,0.78,-,0.78
2013,New Hampshire,Counselors and Rehabilitation Counselors,-,-,-,310.65,0.82,311.47
2013,New Hampshire,Interpreters,-,-,-,39.46,1,40.46
2013,New Hampshire,Medical / Nursing Service Staff,-,-,-,231.47,3,234.47
2013,New Hampshire,Occupational Therapists,-,-,-,171.83,7.69,179.52
2013,New Hampshire,Orientation and Mobility Specialists,-,-,-,2.11,0,2.11
2013,New Hampshire,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,205.77,-,205.77
2013,New Hampshire,Physical Therapists,-,-,-,30.16,1.51,31.67
2013,New Hampshire,Psychologists,-,-,-,138.57,1.38,139.95
2013,New Hampshire,Social Workers,-,-,-,33.47,-,33.47
2013,New Hampshire,Speech-Language Pathologists,-,-,-,333.7,23.97,357.67
2013,New Jersey,Special Education Paraprofessionals for Ages 3-5,2320.4,0,2320.4,-,-,-
2013,New Jersey,Special Education Paraprofessionals for Ages 6-21,12195.16,0,12195.16,-,-,-
2013,New Jersey,Total Special Education Paraprofessionals ,14515.56,0,14515.56,-,-,-
2013,New Jersey,Special Education Teachers for Ages 3-5,1016.58,358.52,1375.1,-,-,-
2013,New Jersey,Special Education Teachers for Ages 6-21,12494.95,3173.94,15668.89,-,-,-
2013,New Jersey,Total Special Education Teachers,13511.53,3532.46,17043.99,-,-,-
2013,New Jersey,Audiologists,-,-,-,9.45,0,9.45
2013,New Jersey,Counselors and Rehabilitation Counselors,-,-,-,826.83,6.5,833.33
2013,New Jersey,Interpreters,-,-,-,87.49,3.1,90.59
2013,New Jersey,Medical / Nursing Service Staff,-,-,-,1146.06,14.2,1160.26
2013,New Jersey,Occupational Therapists,-,-,-,602.8,6.9,609.7
2013,New Jersey,Orientation and Mobility Specialists,-,-,-,8.13,0,8.13
2013,New Jersey,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,924.21,15,939.21
2013,New Jersey,Physical Therapists,-,-,-,260.08,1,261.08
2013,New Jersey,Psychologists,-,-,-,1216.59,13,1229.59
2013,New Jersey,Social Workers,-,-,-,1159.65,5.5,1165.15
2013,New Jersey,Speech-Language Pathologists,-,-,-,1678.95,11.6,1690.56
2013,New Mexico,Special Education Paraprofessionals for Ages 3-5,304.78,6,310.78,-,-,-
2013,New Mexico,Special Education Paraprofessionals for Ages 6-21,2643.59,62.1,2705.69,-,-,-
2013,New Mexico,Total Special Education Paraprofessionals ,2948.37,68.1,3016.47,-,-,-
2013,New Mexico,Special Education Teachers for Ages 3-5,360.75,0,360.75,-,-,-
2013,New Mexico,Special Education Teachers for Ages 6-21,2089.02,48.04,2137.06,-,-,-
2013,New Mexico,Total Special Education Teachers,2449.77,48.04,2497.81,-,-,-
2013,New Mexico,Audiologists,-,-,-,25.95,0,25.95
2013,New Mexico,Counselors and Rehabilitation Counselors,-,-,-,39.57,0,39.57
2013,New Mexico,Interpreters,-,-,-,55.74,1,56.74
2013,New Mexico,Medical / Nursing Service Staff,-,-,-,0.97,0,0.97
2013,New Mexico,Occupational Therapists,-,-,-,255.62,9.68,265.3
2013,New Mexico,Orientation and Mobility Specialists,-,-,-,19.26,0.89,20.15
2013,New Mexico,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,19.72,0.18,19.9
2013,New Mexico,Physical Therapists,-,-,-,108.81,0.47,109.28
2013,New Mexico,Psychologists,-,-,-,402.16,3.63,405.79
2013,New Mexico,Social Workers,-,-,-,371,1.66,372.66
2013,New Mexico,Speech-Language Pathologists,-,-,-,579.86,7.01,586.87
2013,New York,Special Education Paraprofessionals for Ages 3-5,5328.6,611.02,5939.62,-,-,-
2013,New York,Special Education Paraprofessionals for Ages 6-21,38349.62,6343.72,44693.34,-,-,-
2013,New York,Total Special Education Paraprofessionals ,43678.22,6954.74,50632.96,-,-,-
2013,New York,Special Education Teachers for Ages 3-5,4506.29,69.91,4576.2,-,-,-
2013,New York,Special Education Teachers for Ages 6-21,57424.39,1523.69,58948.08,-,-,-
2013,New York,Total Special Education Teachers,61930.68,1593.6,63524.28,-,-,-
2013,New York,Audiologists,-,-,-,115.45,0,115.45
2013,New York,Counselors and Rehabilitation Counselors,-,-,-,2634.85,5,2639.85
2013,New York,Interpreters,-,-,-,332.9,20.27,353.17
2013,New York,Medical / Nursing Service Staff,-,-,-,3439.39,1.4,3440.79
2013,New York,Occupational Therapists,-,-,-,4918.68,26.8,4945.48
2013,New York,Orientation and Mobility Specialists,-,-,-,70.85,0,70.85
2013,New York,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,2037.24,25.69,2062.93
2013,New York,Physical Therapists,-,-,-,2531.75,10,2541.75
2013,New York,Psychologists,-,-,-,4800.35,49,4849.35
2013,New York,Social Workers,-,-,-,3740.15,36.1,3776.25
2013,New York,Speech-Language Pathologists,-,-,-,7856.3,88.85,7945.15
2013,North Carolina,Special Education Paraprofessionals for Ages 3-5,1225.43,45.5,1270.93,-,-,-
2013,North Carolina,Special Education Paraprofessionals for Ages 6-21,7262.73,311.3,7574.03,-,-,-
2013,North Carolina,Total Special Education Paraprofessionals ,8488.16,356.8,8844.96,-,-,-
2013,North Carolina,Special Education Teachers for Ages 3-5,917.09,20,937.09,-,-,-
2013,North Carolina,Special Education Teachers for Ages 6-21,9594.81,228.3,9823.11,-,-,-
2013,North Carolina,Total Special Education Teachers,10511.9,248.3,10760.2,-,-,-
2013,North Carolina,Audiologists,-,-,-,80.28,0,80.28
2013,North Carolina,Counselors and Rehabilitation Counselors,-,-,-,986.49,31,1017.49
2013,North Carolina,Interpreters,-,-,-,286.87,7,293.87
2013,North Carolina,Medical / Nursing Service Staff,-,-,-,551.59,12,563.59
2013,North Carolina,Occupational Therapists,-,-,-,511.48,15.65,527.13
2013,North Carolina,Orientation and Mobility Specialists,-,-,-,52.57,1.5,54.07
2013,North Carolina,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,892.64,25,917.64
2013,North Carolina,Physical Therapists,-,-,-,230.66,6.95,237.61
2013,North Carolina,Psychologists,-,-,-,843.65,7.25,850.9
2013,North Carolina,Social Workers,-,-,-,386.55,21,407.55
2013,North Carolina,Speech-Language Pathologists,-,-,-,1875.02,62.32,1937.34
2013,North Dakota,Special Education Paraprofessionals for Ages 3-5,77.16,6.72,83.88,-,-,-
2013,North Dakota,Special Education Paraprofessionals for Ages 6-21,867.04,83.04,950.08,-,-,-
2013,North Dakota,Total Special Education Paraprofessionals ,944.2,89.76,1033.96,-,-,-
2013,North Dakota,Special Education Teachers for Ages 3-5,91.76,0,91.76,-,-,-
2013,North Dakota,Special Education Teachers for Ages 6-21,892.79,0,892.79,-,-,-
2013,North Dakota,Total Special Education Teachers,984.55,0,984.55,-,-,-
2013,North Dakota,Audiologists,-,-,-,1.05,0,1.05
2013,North Dakota,Counselors and Rehabilitation Counselors,-,-,-,1,0,1
2013,North Dakota,Interpreters,-,-,-,10.27,4.88,15.15
2013,North Dakota,Medical / Nursing Service Staff,-,-,-,0,0,0
2013,North Dakota,Occupational Therapists,-,-,-,44.41,0,44.41
2013,North Dakota,Orientation and Mobility Specialists,-,-,-,0,0.5,0.5
2013,North Dakota,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,26.26,0,26.26
2013,North Dakota,Physical Therapists,-,-,-,10.32,0.88,11.2
2013,North Dakota,Psychologists,-,-,-,26.68,0,26.68
2013,North Dakota,Social Workers,-,-,-,22.38,0,22.38
2013,North Dakota,Speech-Language Pathologists,-,-,-,268.46,0,268.46
2013,Northern Marianas,Special Education Paraprofessionals for Ages 3-5,5,2,7,-,-,-
2013,Northern Marianas,Special Education Paraprofessionals for Ages 6-21,71,23,94,-,-,-
2013,Northern Marianas,Total Special Education Paraprofessionals ,76,25,101,-,-,-
2013,Northern Marianas,Special Education Teachers for Ages 3-5,4,0,4,-,-,-
2013,Northern Marianas,Special Education Teachers for Ages 6-21,27,4,31,-,-,-
2013,Northern Marianas,Total Special Education Teachers,31,4,35,-,-,-
2013,Northern Marianas,Audiologists,-,-,-,1,0,1
2013,Northern Marianas,Counselors and Rehabilitation Counselors,-,-,-,0,0,0
2013,Northern Marianas,Interpreters,-,-,-,2,0,2
2013,Northern Marianas,Medical / Nursing Service Staff,-,-,-,-,-,-
2013,Northern Marianas,Occupational Therapists,-,-,-,2,0,2
2013,Northern Marianas,Orientation and Mobility Specialists,-,-,-,0,0,0
2013,Northern Marianas,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,0,0,0
2013,Northern Marianas,Physical Therapists,-,-,-,2,3,5
2013,Northern Marianas,Psychologists,-,-,-,5,0,5
2013,Northern Marianas,Social Workers,-,-,-,2,0,2
2013,Northern Marianas,Speech-Language Pathologists,-,-,-,1,0,1
2013,Ohio,Special Education Paraprofessionals for Ages 3-5,207.9,0,207.9,-,-,-
2013,Ohio,Special Education Paraprofessionals for Ages 6-21,1149.97,0,1149.97,-,-,-
2013,Ohio,Total Special Education Paraprofessionals ,1357.87,0,1357.87,-,-,-
2013,Ohio,Special Education Teachers for Ages 3-5,1384.11,57.89,1442,-,-,-
2013,Ohio,Special Education Teachers for Ages 6-21,14210.7,250.3,14461,-,-,-
2013,Ohio,Total Special Education Teachers,15594.81,308.19,15903,-,-,-
2013,Ohio,Audiologists,-,-,-,37.37,1.01,38.38
2013,Ohio,Counselors and Rehabilitation Counselors,-,-,-,297.52,0.8,298.32
2013,Ohio,Interpreters,-,-,-,238.91,59.11,298.02
2013,Ohio,Medical / Nursing Service Staff,-,-,-,160.4,13.71,174.11
2013,Ohio,Occupational Therapists,-,-,-,595.45,55.15,650.6
2013,Ohio,Orientation and Mobility Specialists,-,-,-,21.1,3.03,24.13
2013,Ohio,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,66.96,1,67.96
2013,Ohio,Physical Therapists,-,-,-,248.92,15.16,264.08
2013,Ohio,Psychologists,-,-,-,662.44,18.06,680.5
2013,Ohio,Social Workers,-,-,-,55.85,7.2,63.05
2013,Ohio,Speech-Language Pathologists,-,-,-,2173.53,105.89,2279.42
2013,Oklahoma,Special Education Paraprofessionals for Ages 3-5,473.6,86.6,560.2,-,-,-
2013,Oklahoma,Special Education Paraprofessionals for Ages 6-21,3812.5,568.7,4381.2,-,-,-
2013,Oklahoma,Total Special Education Paraprofessionals ,4286.1,655.3,4941.4,-,-,-
2013,Oklahoma,Special Education Teachers for Ages 3-5,419,1,420,-,-,-
2013,Oklahoma,Special Education Teachers for Ages 6-21,3070,4,3074,-,-,-
2013,Oklahoma,Total Special Education Teachers,3489,5,3494,-,-,-
2013,Oklahoma,Audiologists,-,-,-,5.6,0,5.6
2013,Oklahoma,Counselors and Rehabilitation Counselors,-,-,-,137.3,0,137.3
2013,Oklahoma,Interpreters,-,-,-,103.1,8,111.1
2013,Oklahoma,Medical / Nursing Service Staff,-,-,-,83.1,8,91.1
2013,Oklahoma,Occupational Therapists,-,-,-,421.6,5.8,427.4
2013,Oklahoma,Orientation and Mobility Specialists,-,-,-,13.1,0,13.1
2013,Oklahoma,Physical Education Teachers and Recreation and Therapeutic Recreation Specialists,-,-,-,44.7,1.1,45.8
